3.276985931396484375e+01,1.155689620971679688e+01,1.021407032012939453e+01,4.985287666320800781e+00,1.361356353759765625e+01,2.362987995147705078e+00,3.592036056518554688e+01,7.168889522552490234e+00,3.519397020339965820e+00,5.394733428955078125e+01,2.296378707885742188e+01,1.074087715148925781e+01,3.415692901611328125e+01,1.453178024291992188e+01,9.624387741088867188e+00,5.000000000000000000e+00
4.467202758789062500e+01,3.650325393676757812e+01,2.114791107177734375e+01,3.290214538574218750e+01,1.727058601379394531e+01,3.133559465408325195e+00,3.389812088012695312e+01,1.235536670684814453e+01,2.582370281219482422e+00,3.670343017578125000e+01,1.082983016967773438e+01,5.233794689178466797e+00,3.962352752685546875e+01,1.064752864837646484e+01,9.286098480224609375e+00,5.000000000000000000e+00
3.539307785034179688e+01,5.289244651794433594e+00,2.491504430770874023e+00,1.761865234375000000e+01,6.238825988769531250e+01,6.242362594604492188e+01,1.792709159851074219e+01,7.800216674804687500e+01,5.105064392089843750e+01,1.834091186523437500e+01,8.310925292968750000e+01,5.222624969482421875e+01,1.910339164733886719e+01,5.401591873168945312e+01,6.005914306640625000e+01,5.000000000000000000e+00
3.561646270751953125e+01,1.791612815856933594e+01,1.443894386291503906e+01,1.968166542053222656e+01,1.686810302734375000e+01,7.631115913391113281e+00,5.177072143554687500e+01,4.452545166015625000e+00,5.218780517578125000e+00,5.968576049804687500e+01,2.311886787414550781e+01,1.741359519958496094e+01,5.450733184814453125e+01,3.286737823486328125e+01,2.264940834045410156e+01,5.000000000000000000e+00
2.838805007934570312e+01,1.500888824462890625e+01,9.248740196228027344e+00,1.048565959930419922e+01,1.326468505859375000e+02,5.387813949584960938e+01,5.694583415985107422e+00,1.302906646728515625e+02,4.004751586914062500e+01,6.672986507415771484e+00,1.412177124023437500e+02,2.210620689392089844e+01,1.549940586090087891e+01,7.983613586425781250e+01,7.946012878417968750e+01,5.000000000000000000e+00
3.846101760864257812e+01,2.347698593139648438e+01,9.221175193786621094e+00,1.699421501159667969e+01,1.337948322296142578e+01,6.942260265350341797e+00,5.159627532958984375e+01,7.239205837249755859e+00,5.276871681213378906e+00,4.728920745849609375e+01,2.286209869384765625e+01,1.595509815216064453e+01,5.106968307495117188e+01,7.106766510009765625e+01,2.870595169067382812e+01,5.000000000000000000e+00
6.442427635192871094e+00,4.982706069946289062e+01,5.968983650207519531e+00,1.679992103576660156e+01,3.477016067504882812e+01,1.839072227478027344e+01,7.982653617858886719e+00,1.003668785095214844e+01,6.142869949340820312e+00,5.150015258789062500e+01,7.171599578857421875e+01,1.855587387084960938e+01,1.347356605529785156e+01,1.902683067321777344e+01,1.194629764556884766e+01,5.000000000000000000e+00
2.349200820922851562e+01,2.865010976791381836e+00,1.442233848571777344e+01,3.527435779571533203e+00,7.042193889617919922e+00,6.666977882385253906e+00,6.802040576934814453e+00,2.415576219558715820e+00,4.881440639495849609e+00,6.570431709289550781e+00,4.124151229858398438e+00,4.987767219543457031e+00,5.539170265197753906e+00,8.269130706787109375e+00,9.238939285278320312e+00,5.000000000000000000e+00
5.013727664947509766e+00,4.735278320312500000e+01,9.638425827026367188e+00,7.297923278808593750e+01,2.848381996154785156e+01,1.240105724334716797e+01,2.536711120605468750e+01,3.981010437011718750e+01,6.435592651367187500e+00,5.403861999511718750e+01,6.927610015869140625e+01,1.935017204284667969e+01,1.019572067260742188e+01,2.855745506286621094e+01,1.372394561767578125e+01,5.000000000000000000e+00
1.424841117858886719e+01,1.016908073425292969e+01,1.447559070587158203e+01,2.766964530944824219e+01,1.076247482299804688e+02,5.234840774536132812e+01,1.705365753173828125e+01,1.154543151855468750e+02,4.692858886718750000e+01,1.149152851104736328e+01,1.229405059814453125e+02,4.450509643554687500e+01,1.248769664764404297e+01,7.925445556640625000e+01,7.444926452636718750e+01,5.000000000000000000e+00
9.757746696472167969e+00,2.947966575622558594e+01,9.990818023681640625e+00,5.598384475708007812e+01,8.008280754089355469e+00,1.319408702850341797e+01,4.833960342407226562e+01,2.276127052307128906e+01,6.934341430664062500e+00,4.286214065551757812e+01,5.727753067016601562e+01,2.017664337158203125e+01,1.331737518310546875e+01,4.415276718139648438e+01,1.427193546295166016e+01,5.000000000000000000e+00
1.892731475830078125e+01,2.496516799926757812e+01,1.167794990539550781e+01,6.027389144897460938e+01,7.954435825347900391e+00,1.046402931213378906e+01,6.709977722167968750e+01,9.302021980285644531e+00,2.745957183837890625e+01,6.011677932739257812e+01,1.971592140197753906e+01,8.727169990539550781e+00,3.887724304199218750e+01,2.677671623229980469e+01,9.448995590209960938e+00,5.000000000000000000e+00
6.428196907043457031e+00,4.674671173095703125e+01,8.286815643310546875e+00,5.172050094604492188e+01,4.648685073852539062e+01,1.994328689575195312e+01,4.009284591674804688e+01,3.498286056518554688e+01,1.749746513366699219e+01,7.008184051513671875e+01,5.612471008300781250e+01,1.959867286682128906e+01,2.053142738342285156e+01,2.584381294250488281e+01,1.537923622131347656e+01,5.000000000000000000e+00
1.882303428649902344e+01,1.903481101989746094e+01,7.985919952392578125e+00,2.179963302612304688e+01,1.864417266845703125e+01,4.263754367828369141e+00,1.479157924652099609e+01,1.956118965148925781e+01,4.003829002380371094e+00,1.887525177001953125e+01,1.397108650207519531e+01,6.969493389129638672e+00,2.017975044250488281e+01,1.153685665130615234e+01,8.347541809082031250e+00,5.000000000000000000e+00
1.787956047058105469e+01,1.706954956054687500e+01,2.822096586227416992e+00,2.461428642272949219e+01,1.486835479736328125e+01,5.623285293579101562e+00,1.461983108520507812e+01,1.539358806610107422e+01,6.640745639801025391e+00,1.672471046447753906e+01,7.247965335845947266e+00,9.800281524658203125e+00,1.939318275451660156e+01,1.504025936126708984e+01,8.129206657409667969e+00,5.000000000000000000e+00
1.223581409454345703e+01,1.445672035217285156e+01,8.117378234863281250e+00,2.500410079956054688e+01,1.760933876037597656e+01,7.644545078277587891e+00,1.224839591979980469e+01,1.502392101287841797e+01,4.556532382965087891e+00,1.454122543334960938e+01,9.437633514404296875e+00,8.400587081909179688e+00,1.485372829437255859e+01,1.747086906433105469e+01,7.958641529083251953e+00,5.000000000000000000e+00
1.768866729736328125e+01,1.714676666259765625e+01,4.385684967041015625e+00,1.952747917175292969e+01,1.659277153015136719e+01,4.167151927947998047e+00,1.322099876403808594e+01,1.705507659912109375e+01,8.069692850112915039e-01,1.729382133483886719e+01,1.364651775360107422e+01,4.115553855895996094e+00,1.949427986145019531e+01,1.216145992279052734e+01,8.611522674560546875e+00,5.000000000000000000e+00
1.423545169830322266e+01,1.262034416198730469e+01,5.517861366271972656e+00,2.530221366882324219e+01,2.208031654357910156e+01,6.310177326202392578e+00,1.773129463195800781e+01,2.164338493347167969e+01,6.421977519989013672e+00,1.972698402404785156e+01,1.096899604797363281e+01,8.235603332519531250e+00,1.835408210754394531e+01,1.341948509216308594e+01,9.617034912109375000e+00,5.000000000000000000e+00
2.035115814208984375e+01,1.836478233337402344e+01,1.550159835815429688e+01,2.010652351379394531e+01,1.963948249816894531e+01,3.108347177505493164e+00,1.798535919189453125e+01,1.876686859130859375e+01,1.049344539642333984e+00,1.924950599670410156e+01,1.607511329650878906e+01,4.848968505859375000e+00,1.924519348144531250e+01,9.491561889648437500e+00,8.059660911560058594e+00,5.000000000000000000e+00
1.961700630187988281e+01,2.325535964965820312e+01,9.707866668701171875e+00,2.309440803527832031e+01,1.567029285430908203e+01,3.218334436416625977e+00,1.781324768066406250e+01,1.756253242492675781e+01,3.252008676528930664e+00,1.797587203979492188e+01,1.487193775177001953e+01,5.564216613769531250e+00,1.769705200195312500e+01,7.465876102447509766e+00,5.520837306976318359e+00,5.000000000000000000e+00
1.937506675720214844e+01,1.858672523498535156e+01,1.246992588043212891e+01,2.258104515075683594e+01,1.271251010894775391e+01,3.509110212326049805e+00,1.423175716400146484e+01,1.439552021026611328e+01,2.186732769012451172e+00,1.687234115600585938e+01,1.187816143035888672e+01,7.515361309051513672e+00,1.950037193298339844e+01,1.256055450439453125e+01,1.261195755004882812e+01,5.000000000000000000e+00
1.832164955139160156e+01,1.527265644073486328e+01,1.479833030700683594e+01,2.024904632568359375e+01,1.090371704101562500e+01,4.478146553039550781e+00,1.519206905364990234e+01,1.661430358886718750e+01,7.727200508117675781e+00,1.647583961486816406e+01,1.754034233093261719e+01,1.186038494110107422e+01,1.796340179443359375e+01,1.663735580444335938e+01,1.314425468444824219e+01,5.000000000000000000e+00
2.001584434509277344e+01,1.639091873168945312e+01,1.175222301483154297e+01,2.854018211364746094e+01,1.407091522216796875e+01,4.620581150054931641e+00,1.815867042541503906e+01,1.566279602050781250e+01,5.804933071136474609e+00,1.796385192871093750e+01,1.354895210266113281e+01,9.343695640563964844e+00,2.100481224060058594e+01,1.188486480712890625e+01,9.945751190185546875e+00,5.000000000000000000e+00
1.623361778259277344e+01,1.153442001342773438e+01,5.589574813842773438e+00,2.665458297729492188e+01,2.119074821472167969e+01,4.173415184020996094e+00,1.716162681579589844e+01,2.009940719604492188e+01,2.894641399383544922e+00,2.037243652343750000e+01,1.278093910217285156e+01,6.162997245788574219e+00,2.151658630371093750e+01,1.184195804595947266e+01,9.175704002380371094e+00,5.000000000000000000e+00
1.543632316589355469e+01,2.085792732238769531e+01,4.004501819610595703e+00,2.600079917907714844e+01,1.547586727142333984e+01,5.764699459075927734e+00,1.831304550170898438e+01,1.533944320678710938e+01,4.035360813140869141e+00,1.977199554443359375e+01,6.280938625335693359e+00,6.618224143981933594e+00,2.359536552429199219e+01,1.305627632141113281e+01,1.054326343536376953e+01,5.000000000000000000e+00
2.380757713317871094e+01,2.410212993621826172e+00,8.923471450805664062e+00,9.427740097045898438e+00,7.791390419006347656e+00,3.621505260467529297e+00,6.065922737121582031e+00,8.359402656555175781e+00,1.817591547966003418e+00,2.904380559921264648e+00,7.120562553405761719e+00,2.471386909484863281e+00,4.540330886840820312e+00,4.686563968658447266e+00,3.743477582931518555e+00,5.000000000000000000e+00
3.023291397094726562e+01,1.377690696716308594e+01,7.928792476654052734e+00,1.112787151336669922e+01,7.207613468170166016e+00,8.620715141296386719e+00,1.513379669189453125e+01,5.541426181793212891e+00,3.200466632843017578e+00,1.445443344116210938e+01,4.206079483032226562e+00,6.988298892974853516e+00,7.138387203216552734e+00,7.458440303802490234e+00,5.239740371704101562e+00,5.000000000000000000e+00
1.918187332153320312e+01,1.451534748077392578e+01,7.102458477020263672e+00,2.380372810363769531e+01,1.555483436584472656e+01,4.058172702789306641e+00,1.639493560791015625e+01,1.692628860473632812e+01,2.311888217926025391e+00,2.233164596557617188e+01,9.764945983886718750e+00,6.042763710021972656e+00,2.078734207153320312e+01,1.328508472442626953e+01,9.019826889038085938e+00,5.000000000000000000e+00
1.807794570922851562e+01,1.672418403625488281e+01,2.834637165069580078e+00,2.365754127502441406e+01,1.515864276885986328e+01,6.511162281036376953e+00,1.648410224914550781e+01,1.688229370117187500e+01,6.280901432037353516e+00,1.962901878356933594e+01,1.369822311401367188e+01,9.191124916076660156e+00,2.099667549133300781e+01,2.099417877197265625e+01,1.295385360717773438e+01,5.000000000000000000e+00
1.910000991821289062e+01,1.831141090393066406e+01,3.363309860229492188e+00,2.561194610595703125e+01,1.810723495483398438e+01,4.073807716369628906e+00,1.786719131469726562e+01,2.021495246887207031e+01,3.146518707275390625e+00,2.166495513916015625e+01,1.364511299133300781e+01,6.607312202453613281e+00,2.636963653564453125e+01,9.979567527770996094e+00,9.444429397583007812e+00,5.000000000000000000e+00
1.814657974243164062e+01,2.447437477111816406e+01,1.207699012756347656e+01,2.481101799011230469e+01,2.097829818725585938e+01,3.985951900482177734e+00,1.939275550842285156e+01,2.144981765747070312e+01,3.119194269180297852e+00,2.450782203674316406e+01,1.652247047424316406e+01,7.495650291442871094e+00,2.956171607971191406e+01,1.195235347747802734e+01,1.427987861633300781e+01,5.000000000000000000e+00
2.060440063476562500e+01,2.449520301818847656e+01,1.045265102386474609e+01,2.474666213989257812e+01,1.753860855102539062e+01,2.362616300582885742e+00,1.872708320617675781e+01,2.134211158752441406e+01,2.531973361968994141e+00,2.545712471008300781e+01,1.638173484802246094e+01,8.167338371276855469e+00,3.088502311706542969e+01,1.116742229461669922e+01,1.313833141326904297e+01,5.000000000000000000e+00
2.082229423522949219e+01,2.758201980590820312e+01,8.280003547668457031e+00,2.458346366882324219e+01,1.816861534118652344e+01,1.507506132125854492e+00,2.099895668029785156e+01,2.108794212341308594e+01,1.696801781654357910e+00,2.649324417114257812e+01,1.528561305999755859e+01,8.894252777099609375e+00,3.364568710327148438e+01,9.529920578002929688e+00,1.480370616912841797e+01,5.000000000000000000e+00
2.109115982055664062e+01,2.101623153686523438e+01,6.648547172546386719e+00,2.176650238037109375e+01,1.379978752136230469e+01,3.725532770156860352e+00,1.337328338623046875e+01,1.776215744018554688e+01,7.165123462677001953e+00,2.252350044250488281e+01,1.609303855895996094e+01,1.179814720153808594e+01,3.110982322692871094e+01,1.344191455841064453e+01,1.685254669189453125e+01,5.000000000000000000e+00
1.943618392944335938e+01,2.252927589416503906e+01,1.529442119598388672e+01,2.143060111999511719e+01,1.943892669677734375e+01,1.822770118713378906e+00,1.613920021057128906e+01,2.179208183288574219e+01,7.536168575286865234e+00,2.303284835815429688e+01,2.062603950500488281e+01,1.038485336303710938e+01,1.891520881652832031e+01,1.035667705535888672e+01,1.068424797058105469e+01,5.000000000000000000e+00
1.846010589599609375e+01,2.109726715087890625e+01,6.125618815422058105e-01,2.277015113830566406e+01,1.789602088928222656e+01,3.923532962799072266e+00,1.840885734558105469e+01,2.419073295593261719e+01,7.491192817687988281e+00,2.458655166625976562e+01,1.777549743652343750e+01,9.756848335266113281e+00,2.745464134216308594e+01,6.549776554107666016e+00,1.111688899993896484e+01,5.000000000000000000e+00
1.751385688781738281e+01,1.487316799163818359e+01,8.135306358337402344e+00,2.695603752136230469e+01,2.030105400085449219e+01,4.825716018676757812e+00,1.700913238525390625e+01,1.969451904296875000e+01,3.850820302963256836e+00,1.751543426513671875e+01,9.856386184692382812e+00,8.502573013305664062e+00,1.887996101379394531e+01,1.774926376342773438e+01,1.033477115631103516e+01,5.000000000000000000e+00
1.881726837158203125e+01,2.123283767700195312e+01,6.734793186187744141e-01,2.461738586425781250e+01,1.867523956298828125e+01,3.870942115783691406e+00,1.984180259704589844e+01,2.041058540344238281e+01,4.544948577880859375e+00,2.484113121032714844e+01,1.428785610198974609e+01,8.537788391113281250e+00,2.986659622192382812e+01,6.047456264495849609e+00,1.480724430084228516e+01,5.000000000000000000e+00
1.886642456054687500e+01,1.822885704040527344e+01,2.300288915634155273e+00,2.303790092468261719e+01,1.430987548828125000e+01,5.166305541992187500e+00,1.489758682250976562e+01,1.396376800537109375e+01,4.510141372680664062e+00,1.861805152893066406e+01,1.051547908782958984e+01,6.551925182342529297e+00,2.552508926391601562e+01,1.069909381866455078e+01,1.022384071350097656e+01,5.000000000000000000e+00
2.011231613159179688e+01,2.150734710693359375e+01,4.420229434967041016e+00,2.078497886657714844e+01,1.641773605346679688e+01,4.180243492126464844e+00,1.738458251953125000e+01,1.624543380737304688e+01,1.731010198593139648e+00,2.236659431457519531e+01,1.426091957092285156e+01,7.737049102783203125e+00,2.590833663940429688e+01,1.275832653045654297e+01,1.425174999237060547e+01,5.000000000000000000e+00
1.780200958251953125e+01,1.658846664428710938e+01,4.169515132904052734e+00,4.195270156860351562e+01,1.914273452758789062e+01,7.264328956604003906e+00,3.478163146972656250e+01,2.074412727355957031e+01,5.489614009857177734e+00,2.074570274353027344e+01,1.261429786682128906e+01,5.364889621734619141e+00,1.270790004730224609e+01,1.081788539886474609e+01,1.382235050201416016e+01,5.000000000000000000e+00
2.120976829528808594e+01,1.734079551696777344e+01,6.421141147613525391e+00,1.735527992248535156e+01,1.172799873352050781e+01,4.400145053863525391e+00,8.502116203308105469e+00,1.351866817474365234e+01,4.753011226654052734e+00,1.819921493530273438e+01,1.156276798248291016e+01,5.125741958618164062e+00,2.482560157775878906e+01,9.653495788574218750e+00,9.903458595275878906e+00,5.000000000000000000e+00
1.920419311523437500e+01,2.102503776550292969e+01,1.364606261253356934e+00,2.137181282043457031e+01,1.730510330200195312e+01,4.793694972991943359e+00,1.261519336700439453e+01,1.766630172729492188e+01,1.592411041259765625e+00,1.679460334777832031e+01,1.062460041046142578e+01,7.677809238433837891e+00,2.019179344177246094e+01,1.060086727142333984e+01,1.211596298217773438e+01,5.000000000000000000e+00
1.961578941345214844e+01,1.292426586151123047e+01,5.943260669708251953e+00,2.073686599731445312e+01,2.005163192749023438e+01,6.435241699218750000e+00,1.284641647338867188e+01,1.962521171569824219e+01,8.149773478507995605e-01,1.755281639099121094e+01,9.506029129028320312e+00,2.550773620605468750e+00,2.239443206787109375e+01,1.199290180206298828e+01,5.387679576873779297e+00,5.000000000000000000e+00
2.005062675476074219e+01,2.033643913269042969e+01,4.047843933105468750e+00,1.946950721740722656e+01,1.675670814514160156e+01,4.320653915405273438e+00,1.463154029846191406e+01,1.706810760498046875e+01,1.716719985008239746e+00,2.180281066894531250e+01,1.108863162994384766e+01,6.995656490325927734e+00,2.617594528198242188e+01,5.232347488403320312e+00,9.928324699401855469e+00,5.000000000000000000e+00
2.067498397827148438e+01,2.362559127807617188e+01,8.491350173950195312e+00,2.545517158508300781e+01,1.626850700378417969e+01,5.409482002258300781e+00,1.701471710205078125e+01,1.485806274414062500e+01,5.640459060668945312e+00,1.983383560180664062e+01,8.590667724609375000e+00,9.140157699584960938e+00,2.261998176574707031e+01,1.137588024139404297e+01,8.680130958557128906e+00,5.000000000000000000e+00
1.969399642944335938e+01,2.036717987060546875e+01,2.100307464599609375e+00,2.225287628173828125e+01,1.610840225219726562e+01,6.472381114959716797e+00,1.645465469360351562e+01,1.495286369323730469e+01,4.740584850311279297e+00,2.168453025817871094e+01,7.938469886779785156e+00,8.981681823730468750e+00,2.588338661193847656e+01,8.808395385742187500e+00,9.313232421875000000e+00,5.000000000000000000e+00
1.714983367919921875e+01,1.602013778686523438e+01,1.360089063644409180e+00,2.508426475524902344e+01,1.846861457824707031e+01,6.776377677917480469e+00,1.444681358337402344e+01,1.930113983154296875e+01,2.457902669906616211e+00,1.675290298461914062e+01,1.260356903076171875e+01,6.341342926025390625e+00,1.875213241577148438e+01,2.181267356872558594e+01,9.759260177612304688e+00,5.000000000000000000e+00
1.742596435546875000e+01,1.433490753173828125e+01,3.282233715057373047e+00,2.372063255310058594e+01,1.746742248535156250e+01,6.099815845489501953e+00,1.518959617614746094e+01,1.841966819763183594e+01,4.060480117797851562e+00,1.861490440368652344e+01,9.985317230224609375e+00,9.305159568786621094e+00,2.177028083801269531e+01,1.279493999481201172e+01,1.255292320251464844e+01,5.000000000000000000e+00
1.759589958190917969e+01,2.531329536437988281e+01,4.917201042175292969e+00,2.348419380187988281e+01,1.892771911621093750e+01,4.705163002014160156e+00,1.624608612060546875e+01,2.001885604858398438e+01,9.646050930023193359e-01,1.699568176269531250e+01,1.599106216430664062e+01,2.887404441833496094e+00,1.838361358642578125e+01,1.352068138122558594e+01,6.163581848144531250e+00,5.000000000000000000e+00
2.020685577392578125e+01,2.035249137878417969e+01,2.629144430160522461e+00,2.147385787963867188e+01,1.384657287597656250e+01,5.473877906799316406e+00,1.545703792572021484e+01,1.425319099426269531e+01,3.356940984725952148e+00,2.141832733154296875e+01,1.283777236938476562e+01,6.507479190826416016e+00,2.700979804992675781e+01,9.163253784179687500e+00,9.911389350891113281e+00,5.000000000000000000e+00
2.055130958557128906e+01,2.508793449401855469e+01,9.676203727722167969e+00,2.598557472229003906e+01,1.275771617889404297e+01,3.573172807693481445e+00,1.636603736877441406e+01,1.457962703704833984e+01,3.247439861297607422e+00,1.910067558288574219e+01,1.602189445495605469e+01,8.308147430419921875e+00,2.257647323608398438e+01,1.317573165893554688e+01,1.234689331054687500e+01,5.000000000000000000e+00
1.987232589721679688e+01,2.199431037902832031e+01,1.463446617126464844e+00,1.969681167602539062e+01,1.326691532135009766e+01,4.815618038177490234e+00,1.418873882293701172e+01,1.370394420623779297e+01,3.000761985778808594e+00,1.872247886657714844e+01,1.199659538269042969e+01,7.007405281066894531e+00,2.346887969970703125e+01,1.236989593505859375e+01,1.146361541748046875e+01,5.000000000000000000e+00
2.212255668640136719e+01,2.094603157043457031e+01,2.889364719390869141e+00,1.938251304626464844e+01,8.974590301513671875e+00,4.601947784423828125e+00,1.122100448608398438e+01,1.126526451110839844e+01,3.371942758560180664e+00,1.918792724609375000e+01,1.044653701782226562e+01,9.434744834899902344e+00,2.760748672485351562e+01,1.503922557830810547e+01,1.504125404357910156e+01,5.000000000000000000e+00
1.698509407043457031e+01,2.311982917785644531e+01,6.137242794036865234e+00,2.924250602722167969e+01,2.421316146850585938e+01,7.365499019622802734e+00,1.934398078918457031e+01,2.330842208862304688e+01,6.026849269866943359e+00,2.065008735656738281e+01,1.284671974182128906e+01,9.801793098449707031e+00,2.153006362915039062e+01,1.435844326019287109e+01,1.092344760894775391e+01,5.000000000000000000e+00
1.847855377197265625e+01,2.405959892272949219e+01,1.344115829467773438e+01,2.407031250000000000e+01,1.241811466217041016e+01,5.129530906677246094e+00,1.696562385559082031e+01,1.245860290527343750e+01,5.368805408477783203e+00,1.960618972778320312e+01,7.257256984710693359e+00,9.318805694580078125e+00,2.243042755126953125e+01,1.251906681060791016e+01,1.319899177551269531e+01,5.000000000000000000e+00
2.117886161804199219e+01,9.293107032775878906e+00,1.198779964447021484e+01,9.931439399719238281e+00,1.250125694274902344e+01,3.810151576995849609e+00,4.495109081268310547e+00,1.260653305053710938e+01,1.898190617561340332e+00,1.182616424560546875e+01,1.372293472290039062e+01,7.921215534210205078e+00,8.501327514648437500e+00,9.029883384704589844e+00,1.161610984802246094e+01,5.000000000000000000e+00
3.240375518798828125e+01,1.211483955383300781e+01,3.726284790039062500e+01,7.410192108154296875e+01,2.774875831604003906e+01,1.758111190795898438e+01,1.230637054443359375e+02,1.687630271911621094e+01,3.682858276367187500e+01,1.349273223876953125e+02,3.974600219726562500e+01,9.554853820800781250e+01,1.364853820800781250e+02,2.029625129699707031e+01,2.599532127380371094e+01,5.000000000000000000e+00
1.714850234985351562e+01,1.323195457458496094e+01,1.728323221206665039e+00,2.432247734069824219e+01,2.015294265747070312e+01,4.977451801300048828e+00,1.629520797729492188e+01,2.055539321899414062e+01,2.658221006393432617e+00,2.098501586914062500e+01,1.287191581726074219e+01,6.739295005798339844e+00,2.490751457214355469e+01,1.322714996337890625e+01,1.096358776092529297e+01,5.000000000000000000e+00
1.793836402893066406e+01,1.293772983551025391e+01,7.982060432434082031e+00,2.026427268981933594e+01,9.681679725646972656e+00,5.569475650787353516e+00,1.237263488769531250e+01,1.085051441192626953e+01,4.471038341522216797e+00,1.315980911254882812e+01,1.080141830444335938e+01,8.722129821777343750e+00,1.320614433288574219e+01,8.353292465209960938e+00,9.964434623718261719e+00,5.000000000000000000e+00
1.984004211425781250e+01,1.214263916015625000e+01,7.158092498779296875e+00,2.116847610473632812e+01,1.054648685455322266e+01,3.528948783874511719e+00,1.819511604309082031e+01,1.315919876098632812e+01,3.615461826324462891e+00,1.687147903442382812e+01,7.215013027191162109e+00,7.570000171661376953e+00,1.887783241271972656e+01,9.439113616943359375e+00,1.154451560974121094e+01,5.000000000000000000e+00
